RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating
3685,N. Iqbal Restaurant,1,New Delhi,268A| Jha Basti Market| Hazrat Nizamuddin West| Nizamuddin| New Delhi,Nizamuddin,Nizamuddin| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,1,40,350,3.2
303599,Ghalib Kabab Corner,1,New Delhi,Shop 57| Ghalib Road| Near Lal Mahal| Nizamuddin| New Delhi,Nizamuddin,Nizamuddin| New Delhi,Mughlai| Biryani,Indian Rupees(Rs.),No,No,No,No,1,251,300,3.9
462,Karim's,1,New Delhi,168/2| Jha House Basti| Nizamuddin West| Nizamuddin| New Delhi,Nizamuddin,Nizamuddin| New Delhi,Mughlai| North Indian,Indian Rupees(Rs.),Yes,Yes,No,No,2,360,800,3.7
18474567,Chick Fish Point,1,New Delhi,A-58| Baoli Gate| Nizamuddin| New Delhi,Nizamuddin,Nizamuddin| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,2,350,1
18434504,Monis Kada Hotel,1,New Delhi,House T-4A| Nizammuddin Dargah Market| Nizamuddin| New Delhi,Nizamuddin,Nizamuddin| New Delhi,Mughlai,Indian Rupees(Rs.),No,No,No,No,1,0,400,1
680,Comesum,1,New Delhi,Railway Station| Nizamuddin West| Nizamuddin| New Delhi,Nizamuddin,Nizamuddin| New Delhi,Fast Food| North Indian| South Indian,Indian Rupees(Rs.),No,No,No,No,1,251,350,2.2
18222581,Lunch Express,1,New Delhi,Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,27,250,3.3
18432628,Aloo Bhaji Restaurant,1,New Delhi,C-19| DDA Sheds| Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,2,0,500,1
18357551,Chinese Corner,1,New Delhi,A-263| Vishwakarma Colony| MB Road| Near| Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,Chinese| South Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18360900,Gupta Bhojnalya,1,New Delhi,HR-227| 60 Feet Road| Pul Pahladpur| Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18358168,Sam's 22,1,New Delhi,Shop A-3/A1| Main Road| Vishwakarma Colony| Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,Fast Food| Beverages,Indian Rupees(Rs.),No,No,No,No,1,0,250,1
18472680,The Bakery,1,New Delhi,A-47| Vishwakarma Colony| Near Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18409180,Twenty Four Seven,1,New Delhi,Jai Sai Motors| Indian Oil Petrol Pump| Near Hotel Crowne Plaza| Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,Fast Food| North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18429188,Vishal Snacks,1,New Delhi,A-1| Vishwakarma  Colony| Near BSES Complaint Center| Okhla Phase 1| New Delhi,Okhla Phase 1,Okhla Phase 1| New Delhi,North Indian| Chinese| South Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
310164,Chawla Dhaba,1,New Delhi,P-38| Industrial Area| Okhla Phase 2| New Delhi,Okhla Phase 2,Okhla Phase 2| New Delhi,North Indian,Indian Rupees(Rs.),No,Yes,No,No,2,10,500,3
7712,Shri Gupta'z,1,New Delhi,6| DSIDC Market| Scheme 3| Okhla Industrial Area| Okhla Phase 2| New Delhi,Okhla Phase 2,Okhla Phase 2| New Delhi,Mughlai| North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,2,18,500,3.2
18311948,The Golden Leaf,1,New Delhi,C-42| Industrial Area| Okhla Phase 2| New Delhi,Okhla Phase 2,Okhla Phase 2| New Delhi,North Indian| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,6,700,3
7483,Red Moon Bakery,1,New Delhi,Okhla Industrial Area| Okhla Phase 2| New Delhi,Okhla Phase 2,Okhla Phase 2| New Delhi,Bakery| Desserts,Indian Rupees(Rs.),No,No,No,No,1,26,400,3.5
18355004,Cafe Point,1,New Delhi,C-42| Main Road| Industrial Area| Okhla Phase 2| New Delhi,Okhla Phase 2,Okhla Phase 2| New Delhi,Fast Food| Beverages,Indian Rupees(Rs.),No,No,No,No,1,0,100,1
18291238,TLC Kitchen,1,New Delhi,Okhla Phase 2| New Delhi,Okhla Phase 2,Okhla Phase 2| New Delhi,Healthy Food,Indian Rupees(Rs.),No,No,No,No,2,2,600,1
18472436,Berco's,1,New Delhi,2nd Floor| Food Court| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Chinese| Thai,Indian Rupees(Rs.),Yes,No,No,No,3,5,1100,3.1
9037,Bikano Chat Cafe,1,New Delhi,Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,North Indian| Street Food| South Indian| Fast Food| Chinese,Indian Rupees(Rs.),No,No,No,No,2,55,500,2.6
18391581,BonJuz,1,New Delhi,Food Court| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Healthy Food| Juices,Indian Rupees(Rs.),No,No,No,No,1,8,200,3.1
7077,Cafe Coffee Day - The Lounge,1,New Delhi,Ground Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Cafe,Indian Rupees(Rs.),No,No,No,No,2,29,750,2.6
306586,Chicago Pizza,1,New Delhi,2nd Floor| Food Court| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Pizza,Indian Rupees(Rs.),No,No,No,No,2,69,800,3.2
306495,Domino's Pizza,1,New Delhi,Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Pizza| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,69,700,3.3
9061,Dosa Village,1,New Delhi,2nd Floor| Food Court| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,South Indian,Indian Rupees(Rs.),No,No,No,No,2,36,500,3.2
18357946,Dunkin' Donuts,1,New Delhi,Pacific Mall| Second Floor| Subhash Nagar| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Burger| Desserts| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,36,600,3.4
308991,Gelato Italiano,1,New Delhi,Food Court| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Ice Cream| Desserts,Indian Rupees(Rs.),No,No,No,No,1,18,200,3.3
7071,Gelato Vinto,1,New Delhi,1st Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Desserts| Ice Cream,Indian Rupees(Rs.),No,Yes,No,No,1,17,250,2.7
18282040,Keventers,1,New Delhi,SK-2| Food Court| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Beverages,Indian Rupees(Rs.),No,No,No,No,1,19,400,3.2
8379,KFC,1,New Delhi,Ground Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,American| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,2,47,500,2.6
9040,Kings Kulfi,1,New Delhi,Lower Ground Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Desserts| Ice Cream,Indian Rupees(Rs.),No,No,No,No,1,18,150,3.3
18367984,Mr. Sub,1,New Delhi,Lower Ground Floor Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,6,400,2.8
4455,Shanghai Moon,1,New Delhi,2nd Floor| Food Court| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Chinese,Indian Rupees(Rs.),Yes,No,No,No,2,71,800,2.6
4454,The Blue Tandoor,1,New Delhi,2nd Floor| Food Court| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,2,46,700,2.6
4560,Costa Coffee,1,New Delhi,6/7| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Cafe,Indian Rupees(Rs.),No,No,No,No,2,53,600,3.6
4563,Giani's,1,New Delhi,36| Food Court| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Ice Cream| Desserts,Indian Rupees(Rs.),No,No,No,No,1,51,400,3.9
5062,Hinglish - Cafe Beach Bar,1,New Delhi,Ground Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Continental| North Indian| Italian,Indian Rupees(Rs.),Yes,Yes,No,No,3,792,1600,3.7
4568,Spaghetti Kitchen,1,New Delhi,8 & 9| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Italian,Indian Rupees(Rs.),Yes,Yes,No,No,4,601,2000,3.8
4566,Subway,1,New Delhi,37| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,American| Fast Food| Salad| Healthy Food,Indian Rupees(Rs.),No,No,No,No,2,65,500,3.5
18383434,Swiss Softy,1,New Delhi,Lower Ground Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Ice Cream| Beverages,Indian Rupees(Rs.),No,No,No,No,1,31,250,3.9
308972,The Bubble Tea,1,New Delhi,Food Court| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Beverages,Indian Rupees(Rs.),No,No,No,No,1,35,250,3.5
307560,Creambell & Chocoxess,1,New Delhi,LG-K06| Oppsite Bata| Lower Ground Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Ice Cream| Desserts,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18336478,Hang Out,1,New Delhi,3rd Floor| Pacific Mall| Opposite Unisex Saloon| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Italian| Continental| Fast Food| North Indian,Indian Rupees(Rs.),Yes,No,No,No,3,3,1000,1
309004,Mx Corn,1,New Delhi,Food Court| 2nd Floor| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,1,100,1
18492109,The Belgian Fries Company,1,New Delhi,2nd Floor| Food Court| Pacific Mall| Tagore Garden| New Delhi,Pacific Mall| Tagore Garden,Pacific Mall| Tagore Garden| New Delhi,European| American| Street Food,Indian Rupees(Rs.),No,No,No,No,1,1,400,1
6283,Al-Sameer,1,New Delhi,39 & 40| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,1,5,400,2.9
6356,Allure,1,New Delhi,65| D.B. Gupta Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Finger Food,Indian Rupees(Rs.),No,No,No,No,2,6,600,2.8
18356800,BarShala,1,New Delhi,4| New Delhi Airport Express Mall| Opposite New Delhi Railway Station| Ajmeri Gate| Near Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Finger Food,Indian Rupees(Rs.),No,No,No,No,2,14,600,3.1
18253103,Bikaner House,1,New Delhi,1604| Main Bazar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Street Food| Fast Food| Chinese| South Indian| Mithai,Indian Rupees(Rs.),No,No,No,No,2,4,500,3
304152,Cafe Coffee Day,1,New Delhi,Ground Floor| New Delhi Metro Station| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Cafe,Indian Rupees(Rs.),No,No,No,No,1,16,450,2.7
18287392,Cafe CoffeeCo,1,New Delhi,5111| Main Market| Gali Thanedarwali| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Cafe,Indian Rupees(Rs.),No,No,No,No,1,21,350,3.4
3116,Cafe Festa,1,New Delhi,1832| Laxmi Narain Street| Chuna Mandi| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Cafe| North Indian| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,2,38,600,3.2
308620,Cheers Lounge Bar,1,New Delhi,Plot 1| Block 88 A| Krishna Market| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),Yes,No,No,No,3,8,1100,2.8
300608,Chowmein Hut,1,New Delhi,1346| Sangarashan| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,4,200,2.9
302162,Club India Cafe & Restaurant,1,New Delhi,4797| 2nd Floor| 6 Tooti Chowk| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Fast Food| Chinese| Japanese| Asian| Italian,Indian Rupees(Rs.),Yes,No,No,No,2,32,900,2.9
308187,Domino's Pizza,1,New Delhi,Plot 8| Desh Bandhu Gupta Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Pizza| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,29,700,3.1
8292,Everest Bakery Cafe,1,New Delhi,899| Chandiwaali Galli| Main Bazar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Cafe| Fast Food| Asian| Italian,Indian Rupees(Rs.),No,No,No,No,2,19,700,2.8
307114,Everest Kitchen,1,New Delhi,1171-1175| Main Market| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Tibetan| Italian| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,18,550,3.2
18408059,Exotic Rooftop Restaurant,1,New Delhi,4792| Main Bazar| 6 Tooti Chowk| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Chinese| Thai| Seafood| North Indian| Italian,Indian Rupees(Rs.),No,Yes,No,No,2,5,600,3
308614,Flavours,1,New Delhi,7972| Arakshan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| South Indian,Indian Rupees(Rs.),No,No,No,No,2,11,500,2.9
304217,Gagan Assam Bengal Restaurant,1,New Delhi,7974| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Bengali,Indian Rupees(Rs.),No,No,No,No,1,7,300,2.9
302724,Gold Resto Bar,1,New Delhi,4350| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),Yes,No,No,No,2,8,850,2.9
5799,Grand Madras Cafe,1,New Delhi,8301/4| Multani Dhanda| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,South Indian,Indian Rupees(Rs.),No,No,No,No,1,4,250,2.9
3117,Green Chilli,1,New Delhi,Roxy Hotel| 2351| Raj Guru Road| Chuna Mandi| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Continental,Indian Rupees(Rs.),Yes,No,No,No,2,17,800,2.8
300639,Gurdev Punjabi Restaurant,1,New Delhi,8563| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,8,200,3
18384879,Haji Irshad Biryani Centre,1,New Delhi,BB-94| Amar Puri| Nabi Karim| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Biryani,Indian Rupees(Rs.),No,No,No,No,1,6,200,3
18481280,Hungerzz Grill,1,New Delhi,Gali 4| Multani Dhanda| Near Hotel R| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,4,250,3
300635,Janta Sweets,1,New Delhi,9360 61/8| Multani Dhanda,Paharganj,Paharganj| New Delhi,Street Food| Mithai,Indian Rupees(Rs.),No,No,No,No,1,9,200,3
302159,Khosla Cafe,1,New Delhi,5024| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,18,400,3.2
18204494,King Bar & Restaurant,1,New Delhi,7/7| Desh Bandhu Gupta Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Continental,Indian Rupees(Rs.),Yes,No,No,No,2,10,900,3
305135,Le Fairway Restaurant & Bar,1,New Delhi,Hotel Le Roi 2206| Rajguru Road| Chuna Mandi| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Continental,Indian Rupees(Rs.),Yes,No,No,No,3,17,1000,3.1
302155,Madan Cafe & Restaurant,1,New Delhi,1601| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,28,300,3.1
3119,Malhotra Restaurant,1,New Delhi,1833-34| Laxmi Narain Street| Chuna Mandi| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Continental| Italian,Indian Rupees(Rs.),Yes,No,No,No,2,32,800,2.9
3254,Metropolis Bar,1,New Delhi,1634| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Chinese| Continental| North Indian,Indian Rupees(Rs.),No,No,No,No,2,22,700,3
302272,Mikky Restaurant,1,New Delhi,2-3| Ram Nagar Market| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,2,18,800,2.8
300616,Mourya Sweets Chat Bhandar,1,New Delhi,9922 23/5| Multani Dhanda| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Fast Food| Chinese| Mithai| Street Food,Indian Rupees(Rs.),No,No,No,No,1,4,200,2.9
5796,My Bar & Restaurant,1,New Delhi,5136| Main Bazaar| Near Rama Krishna Ashram Metro Station| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Italian| Continental,Indian Rupees(Rs.),No,No,No,No,2,679,700,3.2
310595,My Love Restaurant & Bar,1,New Delhi,23-B| Panchkuian Road| Near RK Ashram Marg Metro Station| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Mughlai| Chinese,Indian Rupees(Rs.),Yes,No,No,No,3,19,1000,2.7
303788,Organic German Bakeshop - Brown Bread Bakery,1,New Delhi,5084-A| Ajay Guest House| Opposite Khanna Cinema| Main Bazar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Fast Food| Continental| Italian| Bakery,Indian Rupees(Rs.),No,No,No,No,2,22,600,3.2
305490,Paankhuri Restaurant,1,New Delhi,51| Aara Kashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,2,5,500,3
300620,Pardeep Corner,1,New Delhi,9005| Chowk Multani Dhanda| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,25,300,3.3
18218076,Pehalwan Da Hotel,1,New Delhi,22| Amrit Kaur Market| Opposite New Delhi Railway Station| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Mughlai,Indian Rupees(Rs.),No,No,No,No,1,6,350,3.1
308682,Pizza Hut Delivery,1,New Delhi,Shop 8709-10| Desh Bandhu Gupta Marg| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Italian| Pizza| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,2,26,800,2.8
18198465,Re Cafe,1,New Delhi,8591| Hotel Bloom Rooms| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Continental| Fast Food,Indian Rupees(Rs.),Yes,No,No,No,3,14,1300,3.1
311879,Rumi Amritsari Naan,1,New Delhi,2358| Chuna Mandi| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,1,12,200,3.2
1888,Sagar Bar-Be Que,1,New Delhi,Plot 1| 80| A Block| Krishna Market| Behind RK Ashram Metro Station| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,Yes,No,No,2,37,500,2.7
301191,Satyam Rooftop Restaurant,1,New Delhi,659| Top Floor| Tooti Chowk| Main Bazar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,9,600,2.9
6345,Sethi Restaurant,1,New Delhi,3077| D.B. Gupta Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,2,8,800,2.8
18272388,Shri Bankey Bihari Samosa Wala,1,New Delhi,3177| Sangatrashan| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Street Food,Indian Rupees(Rs.),No,No,No,No,1,5,100,3.1
6355,Sonu South Indian Restaurant,1,New Delhi,8894/2| Multani Dhanda| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,South Indian| North Indian,Indian Rupees(Rs.),No,No,No,No,1,8,300,2.9
300571,Southern Welcome Restaurant,1,New Delhi,7876| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,South Indian| North Indian,Indian Rupees(Rs.),No,No,No,No,1,7,250,2.7
302173,Swagat Dhaba,1,New Delhi,5137| Main Bazaar| Opposite Metropolis Bar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,12,200,2.7
5801,Tadka 4986,1,New Delhi,4986| Ram Dwara Road| Nehru Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Chinese| Italian| North Indian,Indian Rupees(Rs.),No,No,No,No,2,37,600,3.4
18261165,The Drunkyard Cafe,1,New Delhi,Shop 1077| Main Bazar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Continental| Thai,Indian Rupees(Rs.),Yes,No,No,No,2,8,850,3
302188,The Gem Bar & Restaurant,1,New Delhi,1050| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Continental| North Indian| Chinese,Indian Rupees(Rs.),Yes,No,No,No,3,18,1400,3.2
18017258,The Indian Grill Restaurant,1,New Delhi,8501/15| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Continental,Indian Rupees(Rs.),No,No,No,No,2,10,600,2.8
3094,True Blue,1,New Delhi,11| Qutub Road| Ramnagar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Mughlai| Chinese,Indian Rupees(Rs.),Yes,No,No,No,2,11,900,3
3118,U Like,1,New Delhi,3083| Raj Guru Road| Chuna Mandi| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,2,16,600,3
6359,Vaga Bond,1,New Delhi,Hotel Ajanta| 8647| Arakashan Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian| Chinese| Continental,Indian Rupees(Rs.),No,No,No,No,2,7,550,2.9
18252250,Vrinda Vaishno Dhaba,1,New Delhi,5585| Basant Road Lane| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,4,200,2.8
5949,White Heart Restro Bar,1,New Delhi,Hotel Star View| 5136/1| Main Bazaar| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),Yes,No,No,No,3,13,1100,2.7
18409188,Haldiram Bhujiawala,1,New Delhi,8730-33| D.B. Gupta Road| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,Street Food| North Indian| South Indian| Mithai,Indian Rupees(Rs.),No,No,No,No,1,27,400,3.5
5753,Maa Bhagwati,1,New Delhi,3504| Dariba Pan| Paharganj| New Delhi,Paharganj,Paharganj| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,39,400,3.5
